Time,X,Y,Z
219144.390955125,0.183425903320312,-0.109939575195312,-1.18232727050781,
219144.410914125,0.15472412109375,-0.09295654296875,-1.17617797851562,
219144.430872125,0.142715454101562,-0.0935211181640625,-1.17073059082031,
219144.450800125,0.0868682861328125,-0.132476806640625,-1.17558288574219,
219144.470759125,-0.0054931640625,-0.177017211914062,-1.17733764648438,
219144.490717125,-0.0499420166015625,-0.195877075195312,-1.17184448242188,
219144.510676125,-0.01953125,-0.177001953125,-1.19049072265625,
219144.530604125,0.0277862548828125,-0.142425537109375,-1.19590759277344,
219144.550562125,-0.0197601318359375,-0.148101806640625,-1.18638610839844,
219144.570521125,-0.111007690429688,-0.203659057617188,-1.14755249023438,
219144.590479125,-0.156463623046875,-0.2791748046875,-1.09930419921875,
219144.610407125,-0.16119384765625,-0.380645751953125,-1.10581970214844,
219144.630366125,-0.204071044921875,-0.408340454101562,-1.09841918945312,
219144.650324125,-0.184890747070312,-0.297897338867188,-1.10514831542969,
219144.670283125,-0.241744995117188,-0.207443237304688,-1.10818481445312,
219144.690241125,-0.338043212890625,-0.191482543945312,-1.06396484375,
219144.710169125,-0.396499633789062,-0.20538330078125,-1.00102233886719,
219144.730128125,-0.412673950195312,-0.240737915039062,-0.92425537109375,
219144.750086125,-0.459030151367188,-0.326263427734375,-0.844223022460938,
219144.770045125,-0.528121948242188,-0.39398193359375,-0.804611206054688,
219144.789973125,-0.592559814453125,-0.417007446289062,-0.7760009765625,
219144.809931125,-0.614654541015625,-0.407958984375,-0.750350952148438,
219144.829890125,-0.604904174804688,-0.369369506835938,-0.71978759765625,
219144.849817125,-0.602203369140625,-0.324447631835938,-0.688156127929688,
219144.869776125,-0.593887329101562,-0.297042846679688,-0.675765991210938,
219144.889734125,-0.609054565429688,-0.277145385742188,-0.654495239257812,
219144.909693125,-0.647750854492188,-0.254638671875,-0.595840454101562,
219144.929621125,-0.643524169921875,-0.27032470703125,-0.513168334960938,
219144.949579125,-0.623245239257812,-0.292572021484375,-0.469345092773438,
219144.969538125,-0.660980224609375,-0.331298828125,-0.419418334960938,
219144.989496125,-0.73065185546875,-0.324050903320312,-0.373443603515625,
219145.009424125,-0.740371704101562,-0.292526245117188,-0.325180053710938,
219145.029383125,-0.732025146484375,-0.271820068359375,-0.33929443359375,
219145.049341125,-0.760055541992188,-0.273544311523438,-0.318572998046875,
219145.069269125,-0.795578002929688,-0.275466918945312,-0.272354125976562,
219145.089228125,-0.791427612304688,-0.284133911132812,-0.216094970703125,
219145.109186125,-0.75518798828125,-0.29937744140625,-0.181594848632812,
219145.129145125,-0.73907470703125,-0.304855346679688,-0.1572265625,
219145.149103125,-0.764297485351562,-0.28155517578125,-0.136856079101562,
219145.169062125,-0.81640625,-0.27764892578125,-0.09490966796875,
219145.188990125,-0.815887451171875,-0.272537231445312,-0.0478515625,
219145.208948125,-0.775253295898438,-0.273971557617188,-0.024566650390625,
219145.228907125,-0.774520874023438,-0.298690795898438,0.008575439453125,
219145.248865125,-0.809341430664062,-0.325119018554688,0.0556182861328125,
219145.268824125,-0.801910400390625,-0.306716918945312,0.0958709716796875,
219145.288782125,-0.76214599609375,-0.323440551757812,0.133758544921875,
219145.308710125,-0.7667236328125,-0.31231689453125,0.154922485351562,
219145.328669125,-0.798797607421875,-0.307769775390625,0.189407348632812,
219145.348627125,-0.811492919921875,-0.341995239257812,0.243148803710938,
219145.368586125,-0.830230712890625,-0.31988525390625,0.221343994140625,
219145.388544125,-0.832489013671875,-0.344711303710938,0.270675659179688,
219145.408503125,-0.831069946289062,-0.332962036132812,0.273681640625,
219145.428461125,-0.83355712890625,-0.332107543945312,0.293289184570312,
219145.448389125,-0.837631225585938,-0.323394775390625,0.306594848632812,
219145.468348125,-0.858840942382812,-0.30474853515625,0.290664672851562,
219145.488306125,-0.889602661132812,-0.2841796875,0.270889282226562,
219145.508234125,-0.88916015625,-0.275848388671875,0.27044677734375,
219145.528193125,-0.872909545898438,-0.298080444335938,0.309890747070312,
219145.548151125,-0.871231079101562,-0.317306518554688,0.327880859375,
219145.568110125,-0.870269775390625,-0.3095703125,0.346542358398438,
219145.588038125,-0.829666137695312,-0.305191040039062,0.381637573242188,
219145.607996125,-0.813858032226562,-0.277114868164062,0.372909545898438,
219145.627955125,-0.866378784179688,-0.23016357421875,0.351455688476562,
219145.647913125,-0.884552001953125,-0.215927124023438,0.335479736328125,
219145.667872125,-0.870361328125,-0.233108520507812,0.350479125976562,
219145.687800125,-0.87322998046875,-0.247955322265625,0.3704833984375,
219145.707758125,-0.882293701171875,-0.242568969726562,0.36468505859375,
219145.727717125,-0.892562866210938,-0.2178955078125,0.332077026367188,
219145.747675125,-0.896194458007812,-0.202682495117188,0.327301025390625,
219145.767603125,-0.90875244140625,-0.197418212890625,0.338668823242188,
219145.787562125,-0.914962768554688,-0.174346923828125,0.32806396484375,
219145.807520125,-0.891921997070312,-0.174163818359375,0.316680908203125,
219145.827479125,-0.906890869140625,-0.186309814453125,0.28778076171875,
219145.847407125,-0.951400756835938,-0.198776245117188,0.287445068359375,
219145.867365125,-0.967849731445312,-0.207275390625,0.302658081054688,
219145.887324125,-0.96240234375,-0.197998046875,0.31298828125,
219145.907252125,-0.965423583984375,-0.196533203125,0.313003540039062,
219145.927210125,-0.960235595703125,-0.217193603515625,0.327056884765625,
219145.947169125,-0.937088012695312,-0.230728149414062,0.313613891601562,
219145.967097125,-0.931137084960938,-0.223785400390625,0.3043212890625,
219145.987055125,-0.933700561523438,-0.21832275390625,0.2906494140625,
219146.007014125,-0.9281005859375,-0.229995727539062,0.281234741210938,
219146.026972125,-0.905868530273438,-0.251068115234375,0.295196533203125,
219146.046931125,-0.8897705078125,-0.260772705078125,0.289657592773438,
219146.066859125,-0.88775634765625,-0.262664794921875,0.281295776367188,
219146.086817125,-0.911453247070312,-0.2484130859375,0.257522583007812,
219146.106776125,-0.954605102539062,-0.241287231445312,0.263671875,
219146.126734125,-0.960006713867188,-0.254119873046875,0.273422241210938,
219146.146692125,-0.941909790039062,-0.259017944335938,0.285537719726562,
219146.166651125,-0.936447143554688,-0.2535400390625,0.275741577148438,
219146.186579125,-0.939544677734375,-0.240829467773438,0.279266357421875,
219146.206537125,-0.928024291992188,-0.24078369140625,0.280685424804688,
219146.226496125,-0.9169921875,-0.2421875,0.278167724609375,
219146.246454125,-0.927520751953125,-0.241744995117188,0.277725219726562,
219146.266413125,-0.93902587890625,-0.245208740234375,0.275802612304688,
219146.286341125,-0.936050415039062,-0.240325927734375,0.281219482421875,
219146.306299125,-0.927566528320312,-0.234405517578125,0.280715942382812,
219146.326258125,-0.941696166992188,-0.224609375,0.27056884765625,
219146.346186125,-0.945281982421875,-0.216690063476562,0.257415771484375,
219146.366144125,-0.930160522460938,-0.22552490234375,0.269027709960938,
219146.386103125,-0.923538208007812,-0.238311767578125,0.280670166015625,
219146.406061125,-0.928115844726562,-0.230911254882812,0.26947021484375,
219146.426020125,-0.934295654296875,-0.213638305664062,0.247085571289062,
219146.445948125,-0.93084716796875,-0.205307006835938,0.25006103515625,
219146.465906125,-0.936767578125,-0.218521118164062,0.242172241210938,
219146.485865125,-0.94561767578125,-0.239654541015625,0.244033813476562,
219146.505823125,-0.93743896484375,-0.257369995117188,0.261520385742188,
219146.525782125,-0.932525634765625,-0.245513916015625,0.249313354492188,
219146.545710125,-0.940261840820312,-0.219497680664062,0.239730834960938,
219146.565668125,-0.942764282226562,-0.22052001953125,0.24365234375,
219146.585627125,-0.934616088867188,-0.233810424804688,0.259201049804688,
219146.605585125,-0.931045532226562,-0.241668701171875,0.263046264648438,
219146.625544125,-0.92608642578125,-0.234344482421875,0.270919799804688,
219146.645472125,-0.924652099609375,-0.224960327148438,0.26263427734375,
219146.665430125,-0.928634643554688,-0.227493286132812,0.272933959960938,
219146.685389125,-0.914993286132812,-0.23785400390625,0.292388916015625,
219146.705347125,-0.89898681640625,-0.23486328125,0.296722412109375,
219146.725275125,-0.904556274414062,-0.227020263671875,0.291427612304688,
219146.745234125,-0.9056396484375,-0.219131469726562,0.283645629882812,
219146.765192125,-0.899063110351562,-0.224090576171875,0.296798706054688,
219146.785120125,-0.874969482421875,-0.2279052734375,0.299087524414062,
219146.805079125,-0.872406005859375,-0.23712158203125,0.283828735351562,
219146.825037125,-0.918670654296875,-0.22576904296875,0.23760986328125,
219146.844996125,-0.920135498046875,-0.229278564453125,0.249359130859375,
219146.864954125,-0.873336791992188,-0.249282836914062,0.269058227539062,
219146.884882125,-0.833251953125,-0.246246337890625,0.281600952148438,
219146.904841125,-0.808700561523438,-0.244155883789062,0.280502319335938,
219146.924799125,-0.825424194335938,-0.23065185546875,0.225326538085938,
219146.944758125,-0.859664916992188,-0.210647583007812,0.214859008789062,
219146.964716125,-0.87744140625,-0.241287231445312,0.2421875,
219146.984644125,-0.834182739257812,-0.256973266601562,0.272720336914062,
219147.004603125,-0.789886474609375,-0.280807495117188,0.2738037109375,
219147.024561125,-0.798187255859375,-0.256332397460938,0.19610595703125,
219147.044520125,-0.845321655273438,-0.257400512695312,0.17431640625,
219147.064478125,-0.880096435546875,-0.292510986328125,0.199737548828125,
219147.084437125,-0.831283569335938,-0.315414428710938,0.211578369140625,
219147.104395125,-0.75616455078125,-0.310989379882812,0.18572998046875,
219147.124323125,-0.7137451171875,-0.296234130859375,0.1312255859375,
219147.144282125,-0.712570190429688,-0.319686889648438,0.118820190429688,
219147.164240125,-0.717056274414062,-0.326919555664062,0.09478759765625,
219147.184199125,-0.6317138671875,-0.344192504882812,0.0966644287109375,
219147.204127125,-0.530471801757812,-0.413131713867188,0.0618743896484375,
219147.224085125,-0.5400390625,-0.4246826171875,-0.0571746826171875,
219147.244044125,-0.635055541992188,-0.391128540039062,-0.0824127197265625,
219147.264002125,-0.641189575195312,-0.376480102539062,-0.0768890380859375,
219147.283930125,-0.583770751953125,-0.478988647460938,-0.106765747070312,
219147.303889125,-0.605499267578125,-0.537689208984375,-0.22265625,
219147.323847125,-0.667083740234375,-0.553817749023438,-0.27532958984375,
219147.343806125,-0.627487182617188,-0.560699462890625,-0.321640014648438,
219147.363764125,-0.525665283203125,-0.58135986328125,-0.394821166992188,
219147.383692125,-0.556991577148438,-0.625167846679688,-0.468917846679688,
219147.403651125,-0.753265380859375,-0.599502563476562,-0.558822631835938,
219147.423609125,-0.774856567382812,-0.5914306640625,-0.534149169921875,
219147.443567125,-0.610916137695312,-0.667343139648438,-0.583038330078125,
219147.463526125,-0.481414794921875,-0.709182739257812,-0.697174072265625,
219147.483454125,-0.3975830078125,-0.605545043945312,-0.747406005859375,
219147.503412125,-0.372329711914062,-0.51092529296875,-0.80670166015625,
219147.523371125,-0.3560791015625,-0.484939575195312,-0.875686645507812,
219147.543329125,-0.323226928710938,-0.4652099609375,-0.94921875,
219147.563257125,-0.327987670898438,-0.44329833984375,-1.00735473632812,
219147.583216125,-0.312210083007812,-0.535003662109375,-0.991378784179688,
219147.603174125,-0.302764892578125,-0.654510498046875,-1.00346374511719,
219147.623133125,-0.291046142578125,-0.679931640625,-1.00517272949219,
219147.643091125,-0.214828491210938,-0.674072265625,-0.946258544921875,
219147.663050125,-0.162246704101562,-0.611312866210938,-0.988754272460938,
219147.682978125,-0.134765625,-0.601791381835938,-1.00157165527344,
219147.702936125,-0.174972534179688,-0.533432006835938,-1.06509399414062,
219147.722895125,-0.12493896484375,-0.518692016601562,-1.03244018554688,
219147.742853125,-0.0101318359375,-0.471038818359375,-1.12338256835938,
219147.762812125,0.06329345703125,-0.391159057617188,-1.22221374511719,
219147.782770125,0.13653564453125,-0.325546264648438,-1.15408325195312,
219147.802698125,0.16339111328125,-0.2314453125,-1.13009643554688,
219147.822657125,0.189865112304688,-0.277725219726562,-1.08056640625,
219147.842615125,0.164276123046875,-0.408432006835938,-1.13076782226562,
219147.862574125,0.103759765625,-0.426315307617188,-1.13496398925781,
219147.882502125,0.15667724609375,-0.329254150390625,-1.09494018554688,
219147.902460125,0.23065185546875,-0.235916137695312,-1.07316589355469,
219147.922419125,0.295074462890625,-0.195846557617188,-1.00564575195312,
219147.942377125,0.349853515625,-0.203399658203125,-0.932998657226562,
219147.962305125,0.361831665039062,-0.196029663085938,-0.925674438476562,
219147.982264125,0.377944946289062,-0.143966674804688,-0.930313110351562,
219148.002222125,0.425689697265625,-0.0900421142578125,-0.89593505859375,
219148.022181125,0.40533447265625,-0.0433807373046875,-0.845550537109375,
219148.042139125,0.386367797851562,-0.0537567138671875,-0.84503173828125,
219148.062098125,0.42279052734375,-0.0958099365234375,-0.836181640625,
219148.082026125,0.477325439453125,-0.0875701904296875,-0.861892700195312,
219148.101984125,0.7476806640625,-0.0427703857421875,-1.24467468261719,
219148.121943125,0.722640991210938,0.0212554931640625,-1.23432922363281,
219148.141901125,0.41387939453125,-0.152389526367188,-1.12701416015625,
219148.161860125,0.23101806640625,-0.382186889648438,-0.887969970703125,
219148.181788125,0.2178955078125,-0.36114501953125,-0.81280517578125,
219148.201746125,0.335220336914062,-0.176666259765625,-0.827423095703125,
219148.221705125,0.43768310546875,-0.0227813720703125,-0.901931762695312,
219148.241633125,0.49395751953125,0.016937255859375,-0.943115234375,
219148.261591125,0.517471313476562,-0.041778564453125,-0.942642211914062,
219148.281550125,0.495559692382812,-0.11663818359375,-0.903823852539062,
219148.301508125,0.448074340820312,-0.191635131835938,-0.862411499023438,
219148.321467125,0.43408203125,-0.195205688476562,-0.849136352539062,
219148.341425125,0.457183837890625,-0.139602661132812,-0.865066528320312,
219148.361384125,0.464706420898438,-0.080108642578125,-0.886276245117188,
219148.381342125,0.466033935546875,-0.057525634765625,-0.891525268554688,
219148.401301125,0.458099365234375,-0.0688018798828125,-0.895965576171875,
219148.421229125,0.440399169921875,-0.1092529296875,-0.870162963867188,
219148.441187125,0.439117431640625,-0.137222290039062,-0.867889404296875,
219148.461146125,0.459579467773438,-0.126800537109375,-0.871368408203125,
219148.481104125,0.473892211914062,-0.10162353515625,-0.890869140625,
219148.501063125,0.46630859375,-0.0946807861328125,-0.907928466796875,
219148.520991125,0.456283569335938,-0.0937652587890625,-0.904449462890625,
219148.540949125,0.445297241210938,-0.098724365234375,-0.9029541015625,
219148.560908125,0.436279296875,-0.0997772216796875,-0.89898681640625,
219148.580866125,0.433807373046875,-0.103713989257812,-0.899002075195312,
219148.600825125,0.436798095703125,-0.101715087890625,-0.902923583984375,
219148.620783125,0.440261840820312,-0.0958404541015625,-0.89801025390625,
219148.640711125,0.444290161132812,-0.09637451171875,-0.888229370117188,
219148.660670125,0.446853637695312,-0.105133056640625,-0.897613525390625,
219148.680628125,0.451400756835938,-0.110000610351562,-0.899139404296875,
219148.700587125,0.450897216796875,-0.110015869140625,-0.896682739257812,
219148.720515125,0.4478759765625,-0.106674194335938,-0.8853759765625,
219148.740473125,0.44940185546875,-0.106765747070312,-0.869705200195312,
219148.760432125,0.449417114257812,-0.111099243164062,-0.881500244140625,
219148.780390125,0.444961547851562,-0.116119384765625,-0.867294311523438,
219148.800318125,0.457489013671875,-0.117874145507812,-0.890884399414062,
219148.820276125,0.469955444335938,-0.109024047851562,-0.885513305664062,
219148.840301917,0.458999633789062,-0.118408203125,-0.883071899414062,
219148.860259917,0.453048706054688,-0.126739501953125,-0.886032104492188,
219148.880218917,0.445510864257812,-0.123367309570312,-0.883514404296875,
219148.900146917,0.435867309570312,-0.109130859375,-0.891693115234375,
219148.920104917,0.43682861328125,-0.10467529296875,-0.900009155273438,
219148.940063917,0.450942993164062,-0.118270874023438,-0.91094970703125,
219148.960021917,0.463211059570312,-0.14434814453125,-0.884719848632812,
219148.979949917,0.487472534179688,-0.170700073242188,-0.888946533203125,
219148.999908917,0.474472045898438,-0.17559814453125,-0.897720336914062,
219149.019866917,0.45867919921875,-0.211257934570312,-0.930206298828125,
219149.039825917,0.525161743164062,-0.252151489257812,-0.927886962890625,
219149.059753917,0.6429443359375,-0.115203857421875,-0.868850708007812,
219149.079711917,0.616485595703125,0.0943145751953125,-1.07603454589844,
219149.099670917,0.502166748046875,-0.012176513671875,-0.9820556640625,
219149.119628917,0.493515014648438,-0.2415771484375,-0.9178466796875,
219149.139587917,0.40283203125,-0.385635375976562,-0.996200561523438,
219149.159545917,0.402938842773438,-0.400772094726562,-1.00559997558594,
219149.179473917,0.3809814453125,-0.352691650390625,-1.0272216796875,
219149.199432917,0.42596435546875,-0.341964721679688,-1.06315612792969,
219149.219390917,0.425582885742188,-0.30426025390625,-1.13540649414062,
219149.239349917,0.350311279296875,-0.178512573242188,-1.22824096679688,
219149.259307917,0.245803833007812,-0.20843505859375,-1.22200012207031,
219149.279266917,0.110000610351562,-0.335739135742188,-1.19123840332031,
219149.299224917,0.0421142578125,-0.361907958984375,-1.13226318359375,
219149.319152917,0.032012939453125,-0.346038818359375,-1.0885009765625,
219149.339111917,-0.021728515625,-0.334304809570312,-1.12242126464844,
219149.359069917,-0.100296020507812,-0.345626831054688,-1.09367370605469,
219149.379028917,-0.131011962890625,-0.38385009765625,-1.04182434082031,
219149.398986917,-0.160018920898438,-0.381484985351562,-0.969146728515625,
219149.418945917,-0.16448974609375,-0.335372924804688,-1.0570068359375,
219149.438873917,-0.196670532226562,-0.255722045898438,-1.03819274902344,
219149.458831917,-0.213836669921875,-0.298629760742188,-1.00947570800781,
219149.478790917,-0.166213989257812,-0.352386474609375,-0.924346923828125,
219149.498748917,-0.0604095458984375,-0.34130859375,-0.814620971679688,
219149.518707917,-0.0620269775390625,-0.272735595703125,-0.88421630859375,
219149.538665917,-0.0592193603515625,-0.24395751953125,-0.858566284179688,
219149.558593917,0.00994873046875,-0.297592163085938,-0.7764892578125,
219149.578552917,0.1103515625,-0.370681762695312,-0.696182250976562,
219149.598510917,0.08135986328125,-0.437286376953125,-0.651397705078125,
219149.618469917,-0.060577392578125,-0.492111206054688,-0.687728881835938,
219149.638427917,-0.0991363525390625,-0.554855346679688,-0.640411376953125,
219149.658386917,0.0045623779296875,-0.605697631835938,-0.588394165039062,
219149.678344917,0.023681640625,-0.605010986328125,-0.527252197265625,
219149.698272917,-0.04931640625,-0.572097778320312,-0.58984375,
219149.718231917,-0.079498291015625,-0.559951782226562,-0.594985961914062,
219149.738189917,0.0103912353515625,-0.6387939453125,-0.544052124023438,
219149.758148917,0.169296264648438,-0.75726318359375,-0.456512451171875,
219149.778106917,0.164230346679688,-0.821670532226562,-0.508346557617188,
219149.798065917,0.0265045166015625,-0.773147583007812,-0.527862548828125,
219149.818023917,0.0009307861328125,-0.769943237304688,-0.50958251953125,
219149.837951917,0.158401489257812,-0.836761474609375,-0.450607299804688,
219149.857910917,0.238937377929688,-0.878646850585938,-0.438079833984375,
219149.877868917,0.131790161132812,-0.833816528320312,-0.470535278320312,
219149.897827917,0.07720947265625,-0.839004516601562,-0.465377807617188,
219149.917755917,0.127349853515625,-0.895095825195312,-0.396926879882812,
219149.937713917,0.200759887695312,-0.921829223632812,-0.378875732421875,
219149.957672917,0.190185546875,-0.858352661132812,-0.425933837890625,
219149.977630917,0.099090576171875,-0.819656372070312,-0.485946655273438,
219149.997589917,0.0581817626953125,-0.902420043945312,-0.45001220703125,
219150.017547917,0.0760650634765625,-1.00599670410156,-0.416488647460938,
219150.037475917,0.0858306884765625,-0.970703125,-0.409454345703125,
219150.057434917,0.0834503173828125,-0.866500854492188,-0.453338623046875,
219150.077392917,0.0642852783203125,-0.856109619140625,-0.482070922851562,
